timestamp(ms),CTUN.ThO,ARSP[0].Airspeed,CTUN.As,ARSP[0].DiffPress,ARSP[0].Temp,ATT.Pitch,ATT.Roll,RCOU.C3,RCOU.C11,AOA.AOA,IMU[0].AccX,IMU[0].AccZ
483889.01797164755,90.82048034667969,12.958843231201172,14.146910667419434,106.75881958007812,22.33,12.267473220825195,-3.4655306339263916,1514,1666,13.67361831665039,3.590898036956787,-18.818363189697266
483989.01797164755,90.59123992919922,13.211790084838867,13.801233291625977,110.96719360351562,22.33,15.122244834899902,-3.753459930419922,1500,1615,13.191512107849121,3.533820629119873,-19.90268898010254
484089.01797164755,90.3503189086914,13.889625549316406,13.62707805633545,122.64572143554688,22.33,16.31441879272461,-4.242387294769287,1485,1601,11.662459373474121,2.9839558601379395,-16.875469207763672
484189.01797164755,90.19452667236328,14.450248718261719,13.70637035369873,132.74615478515625,22.33,16.86914825439453,-4.600302219390869,1475,1542,9.917266845703125,2.660876750946045,-14.639378547668457
484289.01797164755,89.78221130371094,14.381366729736328,13.933704376220703,131.48361206054688,22.33,16.549184799194336,-4.349733352661133,1477,1529,8.213488578796387,2.283993721008301,-12.453645706176758
484389.01797164755,89.10293579101562,14.358333587646484,14.069499015808105,131.06277465820312,22.33,15.041126251220703,-3.2416698932647705,1492,1516,6.467024326324463,1.7108500003814697,-9.885513305664062
484489.01797164755,88.43626403808594,14.387118339538574,14.156767845153809,131.58880615234375,22.33,13.41250991821289,-2.6180131435394287,1493,1522,4.849233150482178,1.7510550022125244,-7.108677864074707
484589.01797164755,86.6268081665039,13.787972450256348,14.226264953613281,120.85708618164062,22.33,10.175963401794434,-2.556640863418579,1488,1575,1.6847071647644043,1.7620588541030884,-5.861222743988037
484689.01797164755,85.96013641357422,13.919382095336914,14.096208572387695,123.17178344726562,22.33,7.676731109619141,-2.6769347190856934,1492,1616,0.7050314545631409,1.6586869955062866,-3.6938717365264893
484789.01797164755,83.69461059570312,14.0200834274292,14.043395042419434,124.96041870117188,22.33,3.784952163696289,-2.3477251529693604,1504,1675,0.4389727711677551,1.3664429187774658,-2.116304636001587
484889.01797164755,83.02793884277344,13.960932731628418,14.036405563354492,123.90823364257812,22.33,1.4887365102767944,-1.7366405725479126,1517,1714,1.0722788572311401,1.330379605293274,-0.6037202477455139
484989.01797164755,82.70630645751953,14.020079612731934,14.013806343078613,124.96035766601562,22.33,-1.072771668434143,-1.2443444728851318,1663,1759,1.0722788572311401,1.2964249849319458,-2.1478991508483887
485089.01797164755,83.0888900756836,13.990537643432617,14.0156888961792,124.43429565429688,22.33,-1.8356727361679077,-1.551924705505371,1829,1781,3.575824022293091,1.2056317329406738,-4.201266765594482
485189.01797164755,83.8749771118164,13.996452331542969,14.008148193359375,124.53952026367188,22.33,-1.7373886108398438,-6.155023574829102,1794,1797,5.220147132873535,1.517484426498413,-5.9590229988098145
485289.01797164755,84.5416488647461,13.996452331542969,14.004640579223633,124.53952026367188,22.33,-1.0847374200820923,-11.466827392578125,1727,1798,5.220147132873535,1.7645505666732788,-7.999928951263428
485389.01797164755,87.36915588378906,13.697651863098145,14.00218391418457,119.27886962890625,22.33,0.5451496243476868,-20.13652229309082,1623,1811,7.272425651550293,2.1939616203308105,-10.62807846069336
485489.01797164755,88.03582763671875,13.4476900100708,13.911523818969727,114.96527099609375,22.33,2.093062400817871,-24.988847732543945,1567,1810,11.375214576721191,2.9377036094665527,-13.32460880279541
485589.01797164755,92.1396484375,13.054265975952148,13.774014472961426,108.33685302734375,22.33,5.104094505310059,-30.364625930786133,1503,1806,11.375214576721191,3.520179033279419,-16.345129013061523
485689.01797164755,92.80632019042969,12.894827842712402,13.562101364135742,105.7066650390625,22.33,7.579135894775391,-32.33046340942383,1481,1792,12.566439628601074,3.9459731578826904,-17.398258209228516
485789.01797164755,94.90567779541016,13.08592414855957,13.36541748046875,108.86294555664062,22.33,11.503297805786133,-33.524757385253906,1457,1758,14.11903190612793,4.538051605224609,-18.534656524658203
485889.01797164755,95.57234954833984,13.079605102539062,13.282186508178711,108.75784301757812,22.33,14.09736442565918,-33.84214782714844,1445,1728,14.35948657989502,4.392681121826172,-17.636362075805664
485989.01797164755,96.37068176269531,12.720379829406738,13.2217378616333,102.86590576171875,22.33,17.911928176879883,-33.87710189819336,1423,1664,13.664612770080566,5.117355823516846,-20.158382415771484
486089.01797164755,95.80165100097656,12.072887420654297,13.073349952697754,92.6602783203125,22.33,20.27597999572754,-33.27248764038086,1424,1628,12.309513092041016,5.654723167419434,-19.65506362915039
486189.01797164755,94.20294952392578,12.004154205322266,12.781436920166016,91.60821533203125,22.33,23.093250274658203,-31.013626098632812,1433,1562,10.53689956665039,5.682432174682617,-19.40912437438965
486289.01797164755,93.5362777709961,12.370798110961914,12.553306579589844,97.2896728515625,22.33,24.46135902404785,-28.599327087402344,1459,1499,10.53689956665039,5.294895648956299,-19.464237213134766
486389.01797164755,90.46199035644531,12.843382835388184,12.498834609985352,104.86489868164062,22.33,24.80560874938965,-25.831819534301758,1442,1436,8.102041244506836,4.36300802230835,-15.328343391418457
486489.01797164755,89.79531860351562,13.11750602722168,12.603187561035156,109.3890380859375,22.33,23.78829002380371,-24.401092529296875,1446,1416,2.4098165035247803,3.557192087173462,-11.417247772216797
486589.01797164755,87.34254455566406,13.311622619628906,12.759659767150879,112.65054321289062,22.33,20.531375885009766,-22.102012634277344,1454,1400,-0.3141009211540222,2.743208646774292,-8.13057804107666
486689.01797164755,86.67587280273438,13.311630249023438,12.92772388458252,112.65066528320312,22.33,17.334331512451172,-20.523208618164062,1472,1416,-2.8933982849121094,2.546844720840454,-3.9547343254089355
486789.01797164755,83.04532623291016,13.539674758911133,13.044081687927246,116.54342651367188,22.33,10.942394256591797,-17.945602416992188,1507,1486,-5.386036396026611,2.0749895572662354,-1.7980626821517944
486889.01797164755,82.37865447998047,13.901537895202637,13.194714546203613,122.85617065429688,22.27,5.879343509674072,-16.769704818725586,1519,1560,-7.318717002868652,2.033501148223877,0.7448357939720154
486989.01797164755,79.2598876953125,14.294795989990234,13.410674095153809,129.9053955078125,22.33,-1.4846534729003906,-16.24189567565918,1538,1689,-7.4598307609558105,1.5315427780151367,4.55150032043457
487089.01797164755,78.59321594238281,14.581363677978516,13.681910514831543,135.16604614257812,22.33,-5.565283298492432,-15.980474472045898,1542,1745,-6.496220111846924,1.3068996667861938,4.941851615905762
487189.01797164755,77.43213653564453,13.895580291748047,13.957834243774414,122.75088500976562,22.29,-9.754619598388672,-16.255706787109375,1551,1837,-3.843870162963867,0.6508398652076721,4.1230363845825195
487289.01797164755,77.78341674804688,14.575689315795898,13.939187049865723,135.06085205078125,22.25,-11.052120208740234,-16.688932418823242,1549,1868,-3.843870162963867,0.539097249507904,2.5253896713256836
487389.01797164755,79.5122299194336,14.271620750427246,14.133148193359375,129.48452758789062,22.33,-11.252802848815918,-17.84227752685547,1545,1904,4.190727710723877,0.039323821663856506,1.2607570886611938
487489.01797164755,80.17890167236328,14.184379577636719,14.17483139038086,127.90631103515625,22.33,-10.189277648925781,-18.20039939880371,1542,1903,4.190727710723877,0.23291367292404175,-7.576290130615234
487589.01797164755,84.71713256835938,14.207696914672852,14.17769718170166,128.32717895507812,22.33,-6.3024821281433105,-19.06955337524414,1524,1878,7.882363319396973,0.9803375601768494,-10.537737846374512
487689.01797164755,85.38380432128906,13.0098237991333,14.1867036819458,107.6004638671875,22.33,-2.5256309509277344,-19.619129180908203,1518,1839,14.040448188781738,1.564795970916748,-17.352455139160156
487789.01797164755,89.05155944824219,11.941950798034668,13.844148635864258,90.66128540039062,22.25,4.209882736206055,-20.38863182067871,1489,1775,14.688772201538086,3.8309426307678223,-24.328121185302734
487889.01797164755,89.2813720703125,11.47551441192627,13.302081108093262,83.71737670898438,22.29,8.33985710144043,-20.71548843383789,1472,1732,13.887730598449707,5.149163722991943,-26.941556930541992
487989.01797164755,89.12400817871094,11.359552383422852,12.781548500061035,82.03396606445312,22.23,13.160848617553711,-20.283782958984375,1446,1689,11.754608154296875,5.448280334472656,-24.97696876525879
488089.01797164755,88.69886779785156,11.935019493103027,12.372122764587402,90.55606079101562,22.23,15.221940994262695,-19.53925895690918,1434,1650,8.769902229309082,5.3087968826293945,-24.514183044433594
488189.01797164755,88.19671630859375,12.437509536743164,12.242630004882812,98.341796875,22.23,16.846118927001953,-16.765735626220703,1451,1597,5.3788161277771,4.5577898025512695,-21.984012603759766
488289.01797164755,87.53004455566406,12.503861427307129,12.30141830444336,99.39385986328125,22.23,17.15884780883789,-13.837491989135742,1471,1555,1.6615186929702759,3.9597535133361816,-20.718631744384766
488389.01797164755,86.01705932617188,13.14271354675293,12.36249828338623,109.80987548828125,22.23,16.37933349609375,-9.737409591674805,1498,1480,-1.7256841659545894,2.5271787643432617,-18.77219581604004
488489.01797164755,85.35038757324219,13.73385238647461,12.601635932922363,119.91018676757812,22.23,14.762205123901367,-7.228461265563965,1590,1488,-4.777420520782471,2.147984027862549,-13.390578269958496
488589.01797164755,82.20992279052734,14.084855079650879,12.95169734954834,126.11770629882812,22.23,10.751994132995605,-6.004227638244629,1984,1500,-4.777420520782471,1.3255162239074707,-5.104852676391602
488689.01797164755,81.54325103759766,15.077981948852539,13.30178451538086,144.5299072265625,22.23,7.113362789154053,-8.919066429138184,1959,1517,-9.625669479370117,0.8361870646476746,-0.397079199552536
488789.01797164755,79.00592041015625,15.4091157913208,13.858567237854004,150.94778442382812,22.23,-0.21922117471694946,-19.161178588867188,1772,1587,-9.242888450622559,0.64475417137146,3.56290602684021
488889.01797164755,78.60607147216797,14.484569549560547,14.341344833374023,133.37747192382812,22.23,-5.92204475402832,-26.621503829956055,1671,1662,-7.492471218109131,1.3473354578018188,6.973656177520752
488989.01797164755,78.62621307373047,14.795445442199707,14.384462356567383,139.16415405273438,22.23,-13.642199516296387,-34.41292953491211,1553,1824,-5.009578704833984,0.1654231697320938,3.943965196609497
489089.01797164755,78.94437408447266,14.329484939575195,14.508980751037598,130.53665161132812,22.23,-17.080583572387695,-37.2392463684082,1511,1886,-2.430194616317749,-0.14072124660015106,-2.259097099304199
489189.01797164755,78.94389343261719,13.703695297241211,14.455365180969238,119.3841552734375,22.23,-18.647958755493164,-39.72689437866211,1451,1948,1.1151030063629146,0.6577332615852356,-7.1227288246154785
489289.01797164755,79.61056518554688,13.691608428955078,14.23403263092041,119.17364501953125,22.23,-17.710596084594727,-41.59425735473633,1424,1967,1.1151030063629146,1.4404608011245728,-9.642590522766113
489389.01797164755,80.11961364746094,13.895586967468262,14.073500633239746,122.75100708007812,22.23,-13.317916870117188,-42.003448486328125,1439,1964,7.93271541595459,1.6902104616165161,-13.138286590576172
489489.01797164755,80.69447326660156,13.016178131103516,14.020362854003906,107.70559692382812,22.23,-8.872416496276855,-41.452232360839844,1455,1924,11.21658992767334,1.7401630878448486,-16.26799774169922
489589.01797164755,81.5657730102539,11.547394752502441,13.726822853088379,84.76943969726562,22.23,-0.772952675819397,-40.34078598022461,1486,1872,13.710928916931152,2.5321755409240723,-20.036928176879883
489689.01797164755,82.2324447631836,10.240921974182129,13.111089706420898,66.67291259765625,22.23,4.584871292114258,-39.92306137084961,1495,1817,14.569344520568848,4.7350873947143555,-24.06277084350586
489789.01797164755,83.09383392333984,10.069806098937988,12.320446968078613,64.46343994140625,22.23,11.525421142578125,-38.7891960144043,1523,1766,14.003997802734375,5.299496650695801,-24.507471084594727
